,机构名称,学校机构办学类型,经度,纬度
1178,上海市嘉定区戬浜学校,九年一贯制学校,121.28840446418786,31.381934418905466
1179,上海市嘉定民办斌心学校,九年一贯制学校,121.31435082033042,31.4301049274027
1180,上海市嘉定区疁城实验学校,九年一贯制学校,121.23894051794225,31.38080953847216
1181,上海市嘉定区华亭学校,九年一贯制学校,121.28242103160962,31.469605913860306
1182,上海市万里城实验学校,九年一贯制学校,121.41448032288821,31.26602434123555
1183,东华大学附属实验学校,九年一贯制学校,121.17936283220767,31.037973223727313
1184,上海市燎原双语学校,九年一贯制学校,121.40292397691672,31.14474937780108
1185,上海市松江区佘山学校,九年一贯制学校,121.17707101865382,31.099980649259766
1186,上海市中远实验学校,九年一贯制学校,121.43178696087068,31.253142546518905
1187,华东师范大学附属外国语实验学校,九年一贯制学校,121.41415357776394,31.236787085817664
1188,上海理工大学附属普陀实验学校,九年一贯制学校,121.42894184507507,31.255393444487364
1189,上海市实验学校附属东滩学校,九年一贯制学校,121.80361241690024,31.490965893239093
1190,上海市松江区天马山学校,九年一贯制学校,121.1399122337234,31.069705591127775
1191,上海市崇明区三乐学校,九年一贯制学校,121.35955276999596,31.74091042403534
1192,上海市莘光学校,九年一贯制学校,121.37864027796388,31.11854263744627
1193,上海师范大学康城实验学校,九年一贯制学校,121.35132336876921,31.1028531708182
1194,上海市崇明区前哨学校,九年一贯制学校,121.87282611765914,31.526762838237303
1195,上海市曹杨第二中学附属学校,九年一贯制学校,121.40121646372866,31.23771591351906
1196,上海市沙田学校,九年一贯制学校,121.40760462608452,31.239962785936534
1197,上海市青浦区崧泽学校,九年一贯制学校,121.20119414705005,31.15606295713423
1198,上海市毓秀学校,九年一贯制学校,121.14221950653176,31.159512106695622
1199,上海市博文学校,九年一贯制学校,121.09852580137355,31.21179282762117
1200,上海市佳信学校,九年一贯制学校,121.09474195011039,31.152915991826237
1201,上海市毓华学校,九年一贯制学校,121.11553336315734,31.138152763257224
1202,上海市松江区华阳桥学校,九年一贯制学校,121.27861239502147,31.005423617214728
1203,上海市松江区车墩学校,九年一贯制学校,121.30370957167659,31.017637620532025
1204,上海外国语大学松江外国语学校,九年一贯制学校,121.21848805000639,31.054784098029522
1205,上海市松江区泖港学校,九年一贯制学校,121.21257575874093,30.933014523568787
1206,上海市松江区张泽学校,九年一贯制学校,121.27569383693037,30.93028445913541
1207,上海市宝山区馨家园学校,九年一贯制学校,121.36566057108057,31.361899679314483
1208,上海市绿川学校,九年一贯制学校,121.54602830195482,31.17070339105525
1209,上海市川沙中学南校,九年一贯制学校,121.6841505302338,31.185103284993232
1210,上海市高桥-东陆学校,九年一贯制学校,121.5960990104694,31.281394957185654
1211,上海市宣桥学校,九年一贯制学校,121.69820902677708,31.01800379576259
1212,上海市实验学校附属光明学校,九年一贯制学校,121.75916936638752,31.11851330385768
1213,上海市实验学校东校,九年一贯制学校,121.56969401742029,31.235283743945022
1214,上海市周浦育才学校,九年一贯制学校,121.6544554050766,31.112444773478522
1215,上海市南汇实验学校,九年一贯制学校,121.74345918157718,31.049343221034892
1216,上海市黄路学校,九年一贯制学校,121.77661447566963,31.02532126099802
1217,上海市黄浦区教育学院附属中山学校,九年一贯制学校,121.47251390625208,31.197378135208854
1218,上海市应昌期围棋学校,九年一贯制学校,121.47801086767001,31.240068448791856
1219,上海市黄浦学校,九年一贯制学校,121.47936867677147,31.215162976019336
1220,上海外国语大学尚阳外国语学校,九年一贯制学校,121.3690934914687,31.262417535419072
1221,上海市文达学校,九年一贯制学校,121.38251778981467,31.293804468529753
1222,上海市奉贤区肇文学校,九年一贯制学校,121.65005998598785,30.913957420672205
1223,上海市爱国学校,九年一贯制学校,121.45306442469347,31.23268853107344
1224,上海市静安区大宁国际学校,九年一贯制学校,121.45553023029787,31.30289724272167
1225,上海对外经贸大学附属松江实验学校,九年一贯制学校,121.18043788827133,31.01507856545278
1226,上海市华灵学校,九年一贯制学校,121.42289078681885,31.27783521766209
1227,上海市崇明区新海学校,九年一贯制学校,121.29488446321764,31.81973787025511
1228,上海市奉贤区育秀实验学校,九年一贯制学校,121.4619197416259,30.908577955885768
1229,上海市奉贤区青少年业余体育学校,九年一贯制学校,121.4645982274964,30.905568638997728
1230,上海市民办新黄浦实验学校,九年一贯制学校,121.44260793865779,31.25650668084832
1231,上海市奉贤区五四学校,九年一贯制学校,121.73427944919993,30.865174147572606
1232,上海市奉贤区钱桥学校,九年一贯制学校,121.53889886111942,30.874369880795967
1233,上海市奉贤区柘林学校,九年一贯制学校,121.47127191970527,30.830829816726848
1234,上海市奉贤区西渡学校,九年一贯制学校,121.43753868655799,30.991589933456403
1235,华东政法大学附属松江实验学校,九年一贯制学校,121.19722037744509,31.065676701262696
1236,上海民办华东师大二附中紫竹双语学校,九年一贯制学校,121.45593262979071,31.032200168992574
1237,上海市奉贤区新寺学校,九年一贯制学校,121.456996645909,30.868133392766353
1238,上海市奉贤区齐贤学校,九年一贯制学校,121.50416891732095,30.95568454460601
1239,上海市奉贤区奉浦学校,九年一贯制学校,121.4524189655087,30.93772280536868
1240,上海闵行区民办美高双语学校,九年一贯制学校,121.27194485688489,31.235475843174854
1241,上海市育鹰学校,九年一贯制学校,121.51315435801503,31.292412834642263
1242,上海师范大学第三附属实验学校,九年一贯制学校,121.43359194114583,31.164853858430458
1243,上海市松江区佘山外国语实验学校,九年一贯制学校,121.20260285287759,31.126101962204515
1244,华东师范大学第二附属中学前滩学校,九年一贯制学校,121.46834633592752,31.149554130308573
1245,上海大学附属宝山外国语学校,九年一贯制学校,121.44268355375492,31.401174489174576
1246,上海市民办万源城协和双语学校,九年一贯制学校,121.39137697770633,31.14634281689944
1247,上海市位育实验学校,九年一贯制学校,121.44889647600783,31.21970733607563
1248,上海市松江区新桥学校,九年一贯制学校,121.31526156282126,31.060484480223206
1249,上海市青浦区御澜湾学校,九年一贯制学校,121.0918106978793,31.13900341874239
1250,上海市奉贤区庄行学校,九年一贯制学校,121.39429207471694,30.906319556692335
1251,上海市奉贤区泰日学校,九年一贯制学校,121.55949842101951,30.98707845132941
1252,上海市奉贤区邵厂学校,九年一贯制学校,121.75748661939265,30.907094506897987
1253,上海市奉贤区弘文学校,九年一贯制学校,121.47665812203292,30.911654123382977
1254,上海市奉贤区胡桥学校,九年一贯制学校,121.42658535070288,30.83506014600588
1255,上海市奉贤区金汇学校,九年一贯制学校,121.49893231973192,30.989668777004574
1256,上海市奉贤区阳光外国语学校,九年一贯制学校,121.44082919878093,30.904601359391243
1257,上海市奉贤区星火学校,九年一贯制学校,121.5635369572369,30.862819395846856
1258,上海浦东新区民办沪港学校,九年一贯制学校,121.88611135184803,30.88590967985682
1259,上海市奉贤区邬桥学校,九年一贯制学校,121.39841938112795,30.958094657525287
1260,上海市奉贤区平安学校,九年一贯制学校,121.72749039818655,30.90449003161658
1261,上海市崇明区海桥学校,九年一贯制学校,121.3104257207596,31.784991129269738
1262,上海市民办东方阶梯双语学校,九年一贯制学校,121.48032446800568,31.174341921332864
1263,上海闵行区万科双语学校,九年一贯制学校,121.33973940654936,31.166985711894682
1264,上海市民办复旦万科实验学校,九年一贯制学校,121.33680907058623,31.1634239274653
1265,上海赫德双语学校,九年一贯制学校,121.24378244277746,31.042295499059414
1266,上海松江区尚文武术专业学校,九年一贯制学校,121.32665113933811,30.94982672902016
1267,上海青浦平和双语学校,九年一贯制学校,121.23451400116465,31.184831397764654
1268,上海市民办桃李园实验学校,九年一贯制学校,121.22978469908512,31.398912532359013
1269,上海嘉定区怀少学校,九年一贯制学校,121.30691449488603,31.300637205201912
1270,上海嘉定区世界外国语学校,九年一贯制学校,121.26690441422839,31.307421797324945
1271,上海市松江区新闵学校,九年一贯制学校,121.33931608964242,31.088467968567443
1272,上海新纪元双语学校,九年一贯制学校,121.78039911230881,31.50855758283315
1273,上海复旦五浦汇实验学校,九年一贯制学校,121.07428579032141,31.144928595627253
1274,上海青浦区世界外国语学校,九年一贯制学校,121.27765594631413,31.19228442457387
1275,上海民办日日学校,九年一贯制学校,121.44691066820616,31.33272082751697
1276,上海民办永昌学校,九年一贯制学校,121.35143128453252,30.775505982261922
1277,上海市民办金盟学校,九年一贯制学校,121.33560046925342,30.71064022483785
1278,上海市奉贤区华亭学校,九年一贯制学校,121.46753915327218,30.921506026761538
1279,上海市奉贤区光明学校,九年一贯制学校,121.50322152888398,30.907868027457315
1280,上海浦东新区民办宏文学校,九年一贯制学校,121.69960734563591,31.167888000761927
1281,上海市黄兴学校,九年一贯制学校,121.52054597947507,31.287462626424283
1282,上海市昆明学校,九年一贯制学校,121.50587038351867,31.272336894891957
1283,上海市市光学校,九年一贯制学校,121.53692206224495,31.32311750958876
1284,上海音乐学院实验学校,九年一贯制学校,121.50699454272072,31.329630650623038
1285,上海市宝山区大华新城学校,九年一贯制学校,121.4040182174784,31.295144866106796
1286,上海民办沪东外国语学校,九年一贯制学校,121.49287680944573,31.28258680472727
1287,上海同济大学实验学校,九年一贯制学校,121.4877454758057,31.305340352491292
1288,上海民办华二宝山实验学校,九年一贯制学校,121.35290554760259,31.36578651067642
1289,上海市民办锦秋学校,九年一贯制学校,121.37925694583252,31.322462690317472
1290,上海浦东新区民办惠立学校,九年一贯制学校,121.47306071145557,31.16244233529263
1291,上海市刘行新华实验学校,九年一贯制学校,121.3568787546555,31.349746713189703
1292,上海市白茅岭学校,九年一贯制学校,119.30700809828268,31.047178547113568
1293,上海市民办协和双语尚音学校,九年一贯制学校,121.4938656412722,31.185009635972865
1294,上海市松江区泗泾实验学校,九年一贯制学校,121.27011146442062,31.124314682013125
1295,上海市曹杨第二中学,高级中学,121.39642970700498,31.242307592684586
1296,上海市嘉定区第二中学,高级中学,121.30637693574502,31.297440443635335
1297,上海市进才中学,高级中学,121.54170908876243,31.23050405508033
1298,上海市祝桥高级中学,高级中学,121.75153479430001,31.11646074581344
1299,上海中医药大学附属浦江高级中学,高级中学,121.54061626397194,31.060196426278356
1300,上海市新川中学,高级中学,121.67048246920379,31.196014485949462
1301,华东师范大学附属周浦中学,高级中学,121.57047761035372,31.10820245471776
1302,上海市新场中学,高级中学,121.6455439342623,31.02400125027415
1303,上海市杨思高级中学,高级中学,121.49345862200872,31.156109243959918
1304,上海市嘉定区封浜高级中学,高级中学,121.30606818326459,31.244115675713523
1305,上海市嘉定区中光高级中学,高级中学,121.25487305573212,31.386952648405792
1306,上海交通大学附属中学嘉定分校,高级中学,121.23954786385686,31.354303123618294
1307,上海市金山中学,高级中学,121.15637153646064,30.88372328357407
1308,上海市古美高级中学,高级中学,121.37933178981625,31.15150539161517
1309,上海师范大学附属中学闵行分校,高级中学,121.50455868438506,31.070629356905734
1310,上海交通大学附属中学闵行分校,高级中学,121.42245214893414,31.01311573541205
1311,上海市朱泾中学,高级中学,121.15716048984393,30.902726603733672
1312,上海市鲁迅中学,高级中学,121.4729334662325,31.27730079134978
1313,上海师范大学第二附属中学,高级中学,121.34700842907195,30.722443920522185
1314,上海市亭林中学,高级中学,121.31190425939087,30.882191718150644
1315,上海市闵行中学,高级中学,121.42057508861613,31.009295988038797
1316,上海市第八中学,高级中学,121.49208174736432,31.214287934091534
1317,上海海洋大学附属大团高级中学,高级中学,121.74582298907738,30.964160221284768
1318,上海市松江二中,高级中学,121.24106507814176,31.010537782365386
1319,上海南汇中学,高级中学,121.78358079870618,31.0587371454359
1320,上海市洋泾中学,高级中学,121.51680342954795,31.226974743524543
1321,上海市宝山中学,高级中学,121.48402798385212,31.414010785100277
1322,上海市复兴高级中学,高级中学,121.47795991668588,31.295946400934632
1323,上海市晋元高级中学,高级中学,121.39315848833957,31.27275966360211
1324,上海市宜川中学,高级中学,121.4401968810906,31.26371499525404
1325,上海市建平中学,高级中学,121.55467125562703,31.245677252950735
1326,上海大学附属中学,高级中学,121.38717231298709,31.311468003910427
1327,华东师范大学第二附属中学,高级中学,121.58692163422693,31.20314662112965
1328,复旦大学附属中学,高级中学,121.50147495390266,31.292340567104358
1329,上海市南洋中学,高级中学,121.46070385232362,31.192263289797722
1330,上海市松江一中,高级中学,121.22958990028543,31.00505974222795
1331,上海市行知中学,高级中学,121.4945250790773,31.40793065700809
1332,上海市吴淞中学,高级中学,121.49258861968781,31.37837137213197
1333,上海市陆行中学,高级中学,121.58162072977699,31.255236226285287
1334,上海市七宝中学,高级中学,121.3630317357671,31.15280285520711
1335,上海民办铭远双语高级中学,高级中学,121.47230438663385,30.972047086053358
1336,上海市延安中学,高级中学,121.37594482354075,31.21156488816351
1337,上海市第三女子中学,高级中学,121.42624923356857,31.224666849883523
1338,上海市复旦中学,高级中学,121.42894818962552,31.205483589314646
1339,上海市淞浦中学,高级中学,121.41868291298661,31.41124394502113
1340,上海市光明中学,高级中学,121.4762036929552,31.22824572612758
1341,上海市北虹高级中学,高级中学,121.48731259718134,31.25055495342193
1342,上海市虹口高级中学,高级中学,121.46184433912862,31.28486399783228
1343,上海市继光高级中学,高级中学,121.49370559787778,31.261325304508265
1344,上海市张堰中学,高级中学,121.28102049057254,30.806935420477327
1345,上海财经大学附属北郊高级中学,高级中学,121.48510643044524,31.27791560618465
1346,上海市嘉定区第一中学,高级中学,121.24804689352035,31.4077763826974
1347,上海外国语大学嘉定外国语实验高级中学,高级中学,121.25453443145551,31.384622462862456
1348,上海市嘉定区安亭高级中学,高级中学,121.15801604408213,31.326493885870295
1349,上海市宝山区海滨中学,高级中学,121.49004698570076,31.38419501214905
1350,上海市通河中学,高级中学,121.43632433418989,31.337100249787994
1351,上海外国语大学闵行外国语中学,高级中学,121.29992005348849,31.221826753282752
1352,民办上海工商外国语职业学院附属中学,高级中学,121.77622395175095,31.047968646561323
1353,上海市浦东复旦附中分校,高级中学,121.66874210999457,31.288320018343803
1354,上海师范大学附属中学,高级中学,121.41355827445291,31.165338573323012
1355,上海市青浦区第二中学,高级中学,121.10618864412575,31.144525743387234
1356,上海师范大学附属外国语中学,高级中学,121.20841488547381,31.011157227253126
1357,上海市崇明中学,高级中学,121.4117800394906,31.642114194904387
1358,华东师范大学松江实验高级中学,高级中学,121.20928319233704,31.03313144920162
1359,上海交通大学附属中学浦东实验高中,高级中学,121.52177086596197,31.2419635986459
1360,上海市崇明区城桥中学,高级中学,121.39137330275582,31.63272355541797
1361,上海市莘庄中学,高级中学,121.39309642512924,31.101420836363232
1362,上海市田园高级中学,高级中学,121.40564619783206,31.095958799025105
1363,华东师范大学第一附属中学,高级中学,121.49722373387249,31.267701098297835
1364,上海市金汇高级中学,高级中学,121.36159217461237,31.173814887455396
1365,上海市青浦高级中学,高级中学,121.13686970472814,31.15729280536226
1366,上海市青浦区东湖中学,高级中学,121.04463584182594,31.108634012657205
1367,上海市朱家角中学,高级中学,121.03855282229355,31.104297844881064
1368,上海市建平世纪中学,高级中学,121.54203954310651,31.211655676629775
1369,上海闵行区教育学院附属中学,高级中学,121.35948235172462,31.119220734619123
1370,上海市扬子中学,高级中学,121.39789571035061,31.62897267318445
1371,上海市崇明区堡镇中学,高级中学,121.61622586846487,31.535473146799475
1372,上海市文建中学,高级中学,121.52166103401568,31.211749415264503
1373,华东师范大学附属东昌中学,高级中学,121.51102259870305,31.236816659046976
1374,上海市上南中学,高级中学,121.52401994484772,31.185771542536116
1375,上海市浦东中学,高级中学,121.51062917332511,31.189799032132086
1376,上海海事大学附属北蔡高级中学,高级中学,121.54857125323592,31.186557370354333
1377,上海市高桥中学,高级中学,121.57803961178791,31.350164851246433
1378,上海市川沙中学,高级中学,121.69663442587023,31.19661215261506
1379,上海市三林中学,高级中学,121.50037870522378,31.142089381761227
1380,上海市民办丰华高级中学,高级中学,121.59605769414043,31.27309944073404
1381,上海市五爱高级中学,高级中学,121.48019559062989,31.202879299486558
1382,上海市向明中学,高级中学,121.46045146473358,31.222889841148895
1383,上海外国语大学附属大境中学,高级中学,121.4865085823867,31.205318644464036
1384,上海市格致中学,高级中学,121.47548484700233,31.232965496343787
1385,上海市卢湾高级中学,高级中学,121.46433092288055,31.20423969258502
1386,上海市大同中学,高级中学,121.48913863054145,31.209177595816854
1387,上海市敬业中学,高级中学,121.48357202270502,31.219081369488915
1388,上海大学市北附属中学,高级中学,121.45892450363937,31.262688044853686
1389,上海市彭浦中学,高级中学,121.43716302487728,31.314340026393502
1390,上海市民办民远高级中学,高级中学,121.65557099363838,31.20008986332262
1391,上海市市西中学,高级中学,121.43555751178518,31.225257213905433
1392,上海市育才中学,高级中学,121.27935998805971,31.326872893870693
1393,上海戏剧学院附属高级中学,高级中学,121.43747264100747,31.23395242120893
1394,上海市市北中学,高级中学,121.46556448573281,31.25438163184192
1395,上海市第六十中学,高级中学,121.46745851917126,31.265882654520432
1396,上海市风华中学,高级中学,121.44047979019147,31.271961986080562
1397,上海市澄衷高级中学,高级中学,121.49897091860765,31.257201884124772
1398,上海市新中高级中学,高级中学,121.42881892459357,31.28663500033464
1399,上海市崇明区民本中学,高级中学,121.60933164648456,31.53598059644981
1400,上海市奉贤区曙光中学,高级中学,121.65544211485583,30.92476817720455
1401,上海市奉贤区景秀高级中学,高级中学,121.72261122225747,30.952035671654688
1402,上海市奉贤区致远高级中学,高级中学,121.454731708367,30.909654732237662
1403,上海师范大学第四附属中学,高级中学,121.5211993948726,30.840424865603143
1404,上海市奉贤中学,高级中学,121.4926572553205,30.92442863650118
1405,上海市奉贤区奉城高级中学,高级中学,121.64090307644847,30.91151763483845
1406,上海协和双语高级中学,高级中学,121.40181164432693,31.191220227489495
1407,同济大学第一附属中学,高级中学,121.51409569797954,31.338971934076483
1408,上海市第二中学,高级中学,121.45066170604264,31.21244964909968
1409,上海市徐汇区董恒甫高级中学,高级中学,121.42992755684656,31.185649757889315
1410,上海市中原中学,高级中学,121.52673262782601,31.329601940043677
1411,复旦大学附属中学青浦分校,高级中学,121.07428579032141,31.144928595627253
1412,上海七宝德怀特高级中学,高级中学,121.37044346460792,31.162236010471023
1413,上海民办包玉刚实验高中,高级中学,121.18751942454433,31.039370937709865
1414,上海桐柏高级中学,高级中学,121.38173134794705,31.25990818812895
1415,上海市民办瑞虹高级中学,高级中学,121.4729872828956,31.281538176727036
1416,上海市同济中学,高级中学,121.51743661297924,31.309936088110856
1417,上海市紫竹园中学,高级中学,121.44512530518307,31.135810981717885
1418,上海市民办燎原双语高级中学,高级中学,121.47230438663385,30.972047086053358
1419,上海大学附属南翔高级中学,高级中学,121.31539536293424,31.315522704823387
1420,上海市上海中学,高级中学,121.43175658303227,31.14149430419296
1421,华东理工大学附属闵行科技高级中学,高级中学,121.36756651677543,31.020945176402293
1422,上海市民办育辛高级中学,高级中学,121.51083446783699,31.194862114376843
1423,上海托马斯实验学校,高级中学,121.48122039133253,31.399098615486587
1424,华东师范大学第三附属中学,高级中学,121.29375534185681,30.796559994285857
1425,上海市南洋模范中学,高级中学,121.4463594863529,31.191842504267267
1426,上海市位育中学,高级中学,121.43855861679658,31.12177809429652
1427,上海市民办西南高级中学,高级中学,121.42286057818622,31.1992869807624
1428,上海市民办交大南洋中学,高级中学,121.24071981410106,30.89405859814084
1429,华东师范大学附属天山学校,高级中学,121.38408125897556,31.218554568135783
1430,上海市少云中学,高级中学,121.5151509670246,31.29595711588944
1431,上海市杨浦高级中学,高级中学,121.49597727522234,31.279088548841237
1432,上海市控江中学,高级中学,121.52843706954758,31.281225177891706
1433,上海理工大学附属中学,高级中学,121.53424924257529,31.287691977226864
1434,上海市民星中学,高级中学,121.53364516587565,31.3150097622323
1435,上海财经大学附属中学,高级中学,121.54113137386874,31.268384886823082
1436,上海交通大学附属中学,高级中学,121.48446047148161,31.32097067588319
1437,上海建峰职业技术学院附属高级中学,高级中学,121.4625408303789,31.40815858055294
1438,上海市民办进华中学,完全中学,121.40440589784278,31.26605105787584
1439,上海市沪新中学,完全中学,121.57635308124787,31.27507027158329
1440,上海市长岛中学,完全中学,121.57783056519409,31.263768178475207
1441,上海市香山中学,完全中学,121.56264228897278,31.240784670592074
1442,上海市桃浦中学,完全中学,121.34728152380717,31.284572555550774
1443,上海市闵行第三中学,完全中学,121.41478347559051,31.002400882803695
1444,上海市第五十二中学,完全中学,121.47403456856492,31.28416302540663
1445,上海外国语大学附属外国语学校东校,完全中学,121.49490554620593,31.277512994153533
1446,上海市老港中学,完全中学,121.84024391286145,31.02947001643063
1447,上海市甘泉外国语中学,完全中学,121.43135213221463,31.265236615224584
1448,上海市泥城中学,完全中学,121.82559008249657,30.90707139352641
1449,上海市长征中学,完全中学,121.37212159249212,31.24038206648184
1450,上海音乐学院附属安师实验中学,完全中学,121.42068124082813,31.239841443067313
1451,上海中学东校,完全中学,121.91706017378613,30.909488242688195
1452,上海市吴迅中学,完全中学,121.55888230073482,31.119781273381147
1453,上海教科实验中学,完全中学,121.39202257440465,31.137309463239973
1454,华东政法大学附属中学,完全中学,121.42396535976772,31.207780108941577
1455,上海市行知实验中学,完全中学,121.41371178074553,31.287360833448368
1456,上海市久隆模范中学,完全中学,121.45021214737814,31.30938957714356
1457,上海市闸北第八中学,完全中学,121.43209416180885,31.30323809677493
1458,上海市罗店中学,完全中学,121.34326923782767,31.428194002798417
1459,上海市民办风范中学,完全中学,121.44644352561124,31.286349684390533
1460,上海市仙霞高级中学,完全中学,121.38829461166071,31.210143521092885
1461,上海市省吾中学,完全中学,121.41843775190937,31.226669327838348
1462,上海民办行中中学,完全中学,121.42534365303894,31.42218133652803
1463,上海市金陵中学,完全中学,121.48759903881428,31.23384537440081
1464,上海市南汇第一中学,完全中学,121.75443755430346,31.046616014849864
1465,华东师范大学附属枫泾中学,完全中学,121.01890198138346,30.893158973751596
1466,上海外国语大学第一实验学校,完全中学,121.47594444740352,31.279281443226424
1467,上海外国语大学附属外国语学校,完全中学,121.47587305841454,31.28098953029984
1468,上海市顾村中学,完全中学,121.38982240999766,31.353772768260438
1469,上海市高境第一中学,完全中学,121.47434447929295,31.320713561012944
1470,上海市真如中学,完全中学,121.39389916396433,31.251881582722405
1471,上海市第二工业大学附属龚路中学,完全中学,121.67450173253823,31.266982949030837
1472,上海市泾南中学,完全中学,121.52286268194678,31.239344747098755
1473,上海市高行中学,完全中学,121.60517193960757,31.290989203980775
1474,上海市育民中学,完全中学,121.57564961293123,31.343702299112355
1475,上海市三林中学东校,完全中学,121.52003452652096,31.141200816559873
1476,上海市曹杨中学,完全中学,121.36291773671547,31.246853974729007
1477,同济大学第二附属中学,完全中学,121.4303965261062,31.241398759916585
1478,上海市青浦区第一中学,完全中学,121.11365260607224,31.152150738939433
1479,上海市松江区第四中学,完全中学,121.27395448894377,31.115710633581678
1480,上海市松江区立达中学,完全中学,121.20905915686701,31.006263920034314
1481,上海市高东中学,完全中学,121.61528767946014,31.33132365937141
1482,华东师范大学张江实验中学,完全中学,121.61318844698313,31.20867361561454
1483,上海市崇明区横沙中学,完全中学,121.8435839644938,31.344908624203608
1484,上海市江镇中学,完全中学,121.74962865373632,31.176983351796107
1485,上海外国语大学附属浦东外国语学校,完全中学,121.58339698032793,31.196146762035813
1486,上海市比乐中学,完全中学,121.47664443102417,31.21377381616263
1487,上海市市南中学,完全中学,121.49189196150441,31.215515779599034
1488,上海市第十中学,完全中学,121.48428462787373,31.21799098368882
1489,上海市储能中学,完全中学,121.46475903043601,31.230220457219833
1490,上海市民立中学,完全中学,121.45415087667283,31.22738749878706
1491,上海市华东模范中学,完全中学,121.44549068925241,31.22275476268075
1492,同济大学附属七一中学,完全中学,121.4259611603951,31.23199807166681
1493,上海市向东中学,完全中学,121.46567969146784,31.244569313119683
1494,上海市民办新和中学,完全中学,121.42853367038352,31.284161623473246
1495,上海市第一中学,完全中学,121.4374953393307,31.237976614374492
1496,上海市回民中学,完全中学,121.43023467240211,31.271024505008207
1497,上海市同济黄浦设计创意中学,完全中学,121.48149663004942,31.243870817854987
1498,上海民办建平远翔学校,完全中学,121.58994729439617,31.272678507288926
1499,上海市民办精文中学,完全中学,121.4603456172552,31.31036907889484
1500,上海民办常青中学,完全中学,121.48708986146714,31.17926330223543
1501,上海市民办文绮中学,完全中学,121.41965007593728,31.008167726664983
1502,上海市文来中学,完全中学,121.37738440300329,31.142289830723332
1503,上海民办弘德学校,完全中学,121.70913479144207,31.20184746747258
1504,上海市民办迅行中学,完全中学,121.48923489703772,31.280696702023373
1505,上海民办位育中学,完全中学,121.45397962937444,31.155018042244006
1506,上海市民办扬波中学,完全中学,121.45605959152826,31.25817306568651
1507,上海田家炳中学,完全中学,121.45939684127264,31.321368560652033
1508,上海民办民一中学,完全中学,121.6286822736922,31.560140604453657
1509,上海民办南模中学,完全中学,121.44114533003626,31.17884674623256
1510,上海市民办新虹桥中学,完全中学,121.42062636537578,31.20313470123335
1511,上海市松江九峰实验学校,完全中学,121.24240095943658,31.012627729291225
1512,上海市第五十四中学,完全中学,121.43879177321368,31.206721615271363
1513,上海民办光华中学,完全中学,121.62096272739758,31.147345331270213
1514,上海市世界外国语中学,完全中学,121.40792589081941,31.147030879490995
1515,上海市中国中学,完全中学,121.42192782357091,31.15921324701728
1516,上海市徐汇中学,完全中学,121.43130722076505,31.194159524235424
1517,上海市第四中学,完全中学,121.43626764422989,31.19393150020917
1518,上海市零陵中学,完全中学,121.4517494406616,31.19113449041681
1519,上海市西南位育中学,完全中学,121.41270517497212,31.181314820621076
1520,华东理工大学附属中学,完全中学,121.4198904901725,31.133834582049495
1521,上海市西南模范中学,完全中学,121.42984258864647,31.148976534769716
1522,上海市民办永昌中学,完全中学,121.35154504752077,30.775758662971096
1523,上海市复旦实验中学,完全中学,121.53343327964885,31.306104666200447
1524,上海市体育学院附属中学,完全中学,121.54705030231673,31.28562602187955
1525,上海枫叶国际学校,完全中学,121.01687360326804,30.92156901406381
1526,上海市民办上实剑桥外国语中学,完全中学,121.53943029424967,31.297309160353343
1527,上海市普陀区明翔实验学校,十二年一贯制学校,121.39066867506683,31.26719866019099
1528,上海市西郊学校,十二年一贯制学校,121.35651996184546,31.205307429066195
1529,上海市民办中芯学校,十二年一贯制学校,121.61510587702269,31.222240504352275
1530,上海市建青实验学校,十二年一贯制学校,121.39595591465562,31.19439035675293
1531,上海市实验学校,十二年一贯制学校,121.50434833322284,31.184827063660805
1532,上海华东师范大学附属双语学校,十二年一贯制学校,121.16737356057199,31.285217413422792
1533,上海星河湾双语学校,十二年一贯制学校,121.4011063130505,31.089767134331826
1534,上海市川沙中学北校,十二年一贯制学校,121.69684036941477,31.205352540879087
1535,上海市民办平和学校,十二年一贯制学校,121.58566266147893,31.24245670363416
1536,上海民办东方外国语学校,十二年一贯制学校,121.65855788061653,31.228976439189516
1537,上海帕丁顿双语学校,十二年一贯制学校,121.45223140023876,30.938413970558095
1538,上海师范大学附属第二外国语学校,十二年一贯制学校,121.77699371412209,31.053730151649116
1539,上海市同洲模范学校,十二年一贯制学校,121.4523807263776,31.323412132922552
1540,上海市市东实验学校（上海市市东中学）,十二年一贯制学校,121.56969401742029,31.235283743945022
1541,上海金山区世界外国语学校,十二年一贯制学校,121.3255212515385,30.75530660164409
1542,上海闵行区民办德闳学校,十二年一贯制学校,121.33405150590573,31.054791910709824
1543,上海市民办尚德实验学校,十二年一贯制学校,121.5921101821354,31.137492218658753
1544,上海康德双语实验学校,十二年一贯制学校,121.47922908389114,31.204721603884924
1545,上海闵行区诺德安达双语学校,十二年一贯制学校,121.26450897292925,31.22261013087846
1546,上海外国语大学西外外国语学校,十二年一贯制学校,121.2290731240694,31.04649620646561
1547,上海金山杭州湾双语学校,十二年一贯制学校,121.314725346857,30.83040320758627
1548,上海市民办远东学校,十二年一贯制学校,121.25629160928472,31.406310592887387
1549,上海市宋庆龄学校,十二年一贯制学校,121.23673617060325,31.143491596530307
1550,上海市徐汇位育体校,十二年一贯制学校,121.43946372614992,31.119791801543904
